주차장명,시간대,요일,입차대수,출차대수,시간대별 차량대수
울산대공원 남문 주차장,2022-09-27 06:00:00,Tuesday,3,0,40
울산대공원 남문 주차장,2022-09-27 07:00:00,Tuesday,3,2,41
울산대공원 남문 주차장,2022-09-27 08:00:00,Tuesday,14,6,49
울산대공원 남문 주차장,2022-09-27 09:00:00,Tuesday,20,8,61
울산대공원 남문 주차장,2022-09-27 10:00:00,Tuesday,15,5,71
울산대공원 남문 주차장,2022-09-27 11:00:00,Tuesday,22,28,65
울산대공원 남문 주차장,2022-09-27 12:00:00,Tuesday,25,17,73
울산대공원 남문 주차장,2022-09-27 13:00:00,Tuesday,40,23,90
울산대공원 남문 주차장,2022-09-27 14:00:00,Tuesday,29,34,85
울산대공원 남문 주차장,2022-09-27 15:00:00,Tuesday,36,37,84
울산대공원 남문 주차장,2022-09-27 16:00:00,Tuesday,17,23,78
울산대공원 남문 주차장,2022-09-27 17:00:00,Tuesday,20,49,49
울산대공원 남문 주차장,2022-09-27 18:00:00,Tuesday,13,19,43
울산대공원 남문 주차장,2022-09-27 19:00:00,Tuesday,17,10,50
울산대공원 남문 주차장,2022-09-27 20:00:00,Tuesday,6,10,46
울산대공원 남문 주차장,2022-09-27 21:00:00,Tuesday,3,6,43
울산대공원 남문 주차장,2022-09-27 22:00:00,Tuesday,1,6,38
울산대공원 남문 주차장,2022-09-27 23:00:00,Tuesday,0,1,37
울산대공원 남문 주차장,2022-09-28 00:00:00,Wednesday,0,0,37
울산대공원 남문 주차장,2022-09-28 01:00:00,Wednesday,0,0,37
울산대공원 남문 주차장,2022-09-28 02:00:00,Wednesday,0,0,37
울산대공원 남문 주차장,2022-09-28 03:00:00,Wednesday,0,0,37
울산대공원 남문 주차장,2022-09-28 04:00:00,Wednesday,0,0,37
울산대공원 남문 주차장,2022-09-28 05:00:00,Wednesday,0,0,37
울산대공원 남문 주차장,2022-09-28 06:00:00,Wednesday,3,0,40
울산대공원 남문 주차장,2022-09-28 07:00:00,Wednesday,2,4,38
울산대공원 남문 주차장,2022-09-28 08:00:00,Wednesday,20,5,53
울산대공원 남문 주차장,2022-09-28 09:00:00,Wednesday,31,14,70
울산대공원 남문 주차장,2022-09-28 10:00:00,Wednesday,47,13,104
울산대공원 남문 주차장,2022-09-28 11:00:00,Wednesday,33,38,99
울산대공원 남문 주차장,2022-09-28 12:00:00,Wednesday,38,48,89
울산대공원 남문 주차장,2022-09-28 13:00:00,Wednesday,50,39,100
울산대공원 남문 주차장,2022-09-28 14:00:00,Wednesday,54,41,113
울산대공원 남문 주차장,2022-09-28 15:00:00,Wednesday,34,39,108
울산대공원 남문 주차장,2022-09-28 16:00:00,Wednesday,37,54,91
울산대공원 남문 주차장,2022-09-28 17:00:00,Wednesday,23,59,55
울산대공원 남문 주차장,2022-09-28 18:00:00,Wednesday,12,26,41
울산대공원 남문 주차장,2022-09-28 19:00:00,Wednesday,13,5,49
울산대공원 남문 주차장,2022-09-28 20:00:00,Wednesday,7,10,46
울산대공원 남문 주차장,2022-09-28 21:00:00,Wednesday,2,7,41
울산대공원 남문 주차장,2022-09-28 22:00:00,Wednesday,0,4,37
울산대공원 남문 주차장,2022-09-28 23:00:00,Wednesday,1,1,37
울산대공원 남문 주차장,2022-09-29 00:00:00,Thursday,0,0,37
울산대공원 남문 주차장,2022-09-29 01:00:00,Thursday,0,0,37
울산대공원 남문 주차장,2022-09-29 02:00:00,Thursday,1,1,37
울산대공원 남문 주차장,2022-09-29 03:00:00,Thursday,0,0,37
울산대공원 남문 주차장,2022-09-29 04:00:00,Thursday,0,0,37
울산대공원 남문 주차장,2022-09-29 05:00:00,Thursday,1,0,38
울산대공원 남문 주차장,2022-09-29 06:00:00,Thursday,2,0,40
울산대공원 남문 주차장,2022-09-29 07:00:00,Thursday,3,3,40
울산대공원 남문 주차장,2022-09-29 08:00:00,Thursday,16,8,48
울산대공원 남문 주차장,2022-09-29 09:00:00,Thursday,52,14,86
울산대공원 남문 주차장,2022-09-29 10:00:00,Thursday,22,14,94
울산대공원 남문 주차장,2022-09-29 11:00:00,Thursday,31,39,86
울산대공원 남문 주차장,2022-09-29 12:00:00,Thursday,27,36,77
울산대공원 남문 주차장,2022-09-29 13:00:00,Thursday,36,23,90
울산대공원 남문 주차장,2022-09-29 14:00:00,Thursday,37,38,89
울산대공원 남문 주차장,2022-09-29 15:00:00,Thursday,53,39,103
울산대공원 남문 주차장,2022-09-29 16:00:00,Thursday,38,36,105
울산대공원 남문 주차장,2022-09-29 17:00:00,Thursday,29,74,60
울산대공원 남문 주차장,2022-09-29 18:00:00,Thursday,10,27,43
울산대공원 남문 주차장,2022-09-29 19:00:00,Thursday,10,9,44
울산대공원 남문 주차장,2022-09-29 20:00:00,Thursday,4,5,43
울산대공원 남문 주차장,2022-09-29 21:00:00,Thursday,2,7,38
울산대공원 남문 주차장,2022-09-29 22:00:00,Thursday,1,2,37
울산대공원 남문 주차장,2022-09-29 23:00:00,Thursday,1,0,38
울산대공원 남문 주차장,2022-09-30 00:00:00,Friday,0,1,37
울산대공원 남문 주차장,2022-09-30 01:00:00,Friday,0,0,37
울산대공원 남문 주차장,2022-09-30 02:00:00,Friday,0,0,37
울산대공원 남문 주차장,2022-09-30 03:00:00,Friday,0,0,37
울산대공원 남문 주차장,2022-09-30 04:00:00,Friday,0,0,37
울산대공원 남문 주차장,2022-09-30 05:00:00,Friday,1,0,38
울산대공원 남문 주차장,2022-09-30 06:00:00,Friday,3,0,41
울산대공원 남문 주차장,2022-09-30 07:00:00,Friday,8,3,46
울산대공원 남문 주차장,2022-09-30 08:00:00,Friday,23,15,54
울산대공원 남문 주차장,2022-09-30 09:00:00,Friday,41,13,82
울산대공원 남문 주차장,2022-09-30 10:00:00,Friday,41,21,102
울산대공원 남문 주차장,2022-09-30 11:00:00,Friday,26,41,87
울산대공원 남문 주차장,2022-09-30 12:00:00,Friday,22,36,73
울산대공원 남문 주차장,2022-09-30 13:00:00,Friday,27,14,86
울산대공원 남문 주차장,2022-09-30 14:00:00,Friday,47,36,97
울산대공원 남문 주차장,2022-09-30 15:00:00,Friday,40,38,99
울산대공원 남문 주차장,2022-09-30 16:00:00,Friday,32,42,89
울산대공원 남문 주차장,2022-09-30 17:00:00,Friday,32,56,65
울산대공원 남문 주차장,2022-09-30 18:00:00,Friday,13,31,47
울산대공원 남문 주차장,2022-09-30 19:00:00,Friday,16,11,52
울산대공원 남문 주차장,2022-09-30 20:00:00,Friday,12,16,48
울산대공원 남문 주차장,2022-09-30 21:00:00,Friday,8,13,43
울산대공원 남문 주차장,2022-09-30 22:00:00,Friday,3,3,43
울산대공원 남문 주차장,2022-09-30 23:00:00,Friday,0,5,38
울산대공원 남문 주차장,2022-10-01 00:00:00,Saturday,1,0,39
울산대공원 남문 주차장,2022-10-01 01:00:00,Saturday,0,1,38
울산대공원 남문 주차장,2022-10-01 02:00:00,Saturday,0,0,38
울산대공원 남문 주차장,2022-10-01 03:00:00,Saturday,1,1,38
울산대공원 남문 주차장,2022-10-01 04:00:00,Saturday,0,1,37
울산대공원 남문 주차장,2022-10-01 05:00:00,Saturday,2,0,39
울산대공원 남문 주차장,2022-10-01 06:00:00,Saturday,6,2,43
울산대공원 남문 주차장,2022-10-01 07:00:00,Saturday,6,9,40
울산대공원 남문 주차장,2022-10-01 08:00:00,Saturday,32,12,60
울산대공원 남문 주차장,2022-10-01 09:00:00,Saturday,59,21,98
울산대공원 남문 주차장,2022-10-01 10:00:00,Saturday,123,20,201
울산대공원 남문 주차장,2022-10-01 11:00:00,Saturday,148,74,275
울산대공원 남문 주차장,2022-10-01 12:00:00,Saturday,270,148,397
울산대공원 남문 주차장,2022-10-01 13:00:00,Saturday,258,136,519
울산대공원 남문 주차장,2022-10-01 14:00:00,Saturday,212,179,552
울산대공원 남문 주차장,2022-10-01 15:00:00,Saturday,216,212,556
울산대공원 남문 주차장,2022-10-01 16:00:00,Saturday,181,349,388
울산대공원 남문 주차장,2022-10-01 17:00:00,Saturday,117,318,187
울산대공원 남문 주차장,2022-10-01 18:00:00,Saturday,62,150,99
울산대공원 남문 주차장,2022-10-01 19:00:00,Saturday,25,54,70
울산대공원 남문 주차장,2022-10-01 20:00:00,Saturday,12,31,51
울산대공원 남문 주차장,2022-10-01 21:00:00,Saturday,9,17,43
울산대공원 남문 주차장,2022-10-01 22:00:00,Saturday,1,4,40
울산대공원 남문 주차장,2022-10-01 23:00:00,Saturday,1,2,39
울산대공원 남문 주차장,2022-10-02 00:00:00,Sunday,1,2,38
울산대공원 남문 주차장,2022-10-02 01:00:00,Sunday,0,0,38
울산대공원 남문 주차장,2022-10-02 02:00:00,Sunday,0,0,38
울산대공원 남문 주차장,2022-10-02 03:00:00,Sunday,1,0,39
울산대공원 남문 주차장,2022-10-02 04:00:00,Sunday,0,1,38
울산대공원 남문 주차장,2022-10-02 05:00:00,Sunday,1,0,39
울산대공원 남문 주차장,2022-10-02 06:00:00,Sunday,8,0,47
울산대공원 남문 주차장,2022-10-02 07:00:00,Sunday,9,7,49
울산대공원 남문 주차장,2022-10-02 08:00:00,Sunday,25,19,55
울산대공원 남문 주차장,2022-10-02 09:00:00,Sunday,70,12,113
울산대공원 남문 주차장,2022-10-02 10:00:00,Sunday,127,19,221
울산대공원 남문 주차장,2022-10-02 11:00:00,Sunday,231,105,347
울산대공원 남문 주차장,2022-10-02 12:00:00,Sunday,264,157,454
울산대공원 남문 주차장,2022-10-02 13:00:00,Sunday,298,175,577
울산대공원 남문 주차장,2022-10-02 14:00:00,Sunday,305,226,656
울산대공원 남문 주차장,2022-10-02 15:00:00,Sunday,286,279,663
울산대공원 남문 주차장,2022-10-02 16:00:00,Sunday,223,386,500
울산대공원 남문 주차장,2022-10-02 17:00:00,Sunday,139,441,198
울산대공원 남문 주차장,2022-10-02 18:00:00,Sunday,73,214,57
울산대공원 남문 주차장,2022-10-02 19:00:00,Sunday,18,21,54
울산대공원 남문 주차장,2022-10-02 20:00:00,Sunday,9,19,44
울산대공원 남문 주차장,2022-10-02 21:00:00,Sunday,4,8,40
울산대공원 남문 주차장,2022-10-02 22:00:00,Sunday,1,4,37
울산대공원 남문 주차장,2022-10-02 23:00:00,Sunday,0,0,37
울산대공원 남문 주차장,2022-10-03 00:00:00,Monday,0,0,37
울산대공원 남문 주차장,2022-10-03 01:00:00,Monday,0,0,37
울산대공원 남문 주차장,2022-10-03 02:00:00,Monday,0,0,37
울산대공원 남문 주차장,2022-10-03 03:00:00,Monday,0,0,37
울산대공원 남문 주차장,2022-10-03 04:00:00,Monday,0,0,37
울산대공원 남문 주차장,2022-10-03 05:00:00,Monday,2,1,38
울산대공원 남문 주차장,2022-10-03 06:00:00,Monday,5,2,41
울산대공원 남문 주차장,2022-10-03 07:00:00,Monday,5,6,40
울산대공원 남문 주차장,2022-10-03 08:00:00,Monday,8,7,41
울산대공원 남문 주차장,2022-10-03 09:00:00,Monday,6,5,42
울산대공원 남문 주차장,2022-10-03 10:00:00,Monday,29,13,58
울산대공원 남문 주차장,2022-10-03 11:00:00,Monday,31,15,74
울산대공원 남문 주차장,2022-10-03 12:00:00,Monday,72,27,119
울산대공원 남문 주차장,2022-10-03 13:00:00,Monday,105,36,188
울산대공원 남문 주차장,2022-10-03 14:00:00,Monday,108,76,220
울산대공원 남문 주차장,2022-10-03 15:00:00,Monday,105,121,204
울산대공원 남문 주차장,2022-10-03 16:00:00,Monday,97,182,119
울산대공원 남문 주차장,2022-10-03 17:00:00,Monday,33,85,67
울산대공원 남문 주차장,2022-10-03 18:00:00,Monday,25,42,50
울산대공원 남문 주차장,2022-10-03 19:00:00,Monday,9,8,51
울산대공원 남문 주차장,2022-10-03 20:00:00,Monday,12,9,54
울산대공원 남문 주차장,2022-10-03 21:00:00,Monday,9,18,45
울산대공원 남문 주차장,2022-10-03 22:00:00,Monday,1,4,42
울산대공원 남문 주차장,2022-10-03 23:00:00,Monday,0,3,39
울산대공원 남문 주차장,2022-10-04 00:00:00,Tuesday,0,0,39
울산대공원 남문 주차장,2022-10-04 01:00:00,Tuesday,0,0,39
울산대공원 남문 주차장,2022-10-04 02:00:00,Tuesday,0,0,39
울산대공원 남문 주차장,2022-10-04 03:00:00,Tuesday,0,0,39
울산대공원 남문 주차장,2022-10-04 04:00:00,Tuesday,0,0,39
울산대공원 남문 주차장,2022-10-04 05:00:00,Tuesday,1,0,40
울산대공원 남문 주차장,2022-10-04 06:00:00,Tuesday,4,1,43
울산대공원 남문 주차장,2022-10-04 07:00:00,Tuesday,2,4,41
울산대공원 남문 주차장,2022-10-04 08:00:00,Tuesday,13,7,47
울산대공원 남문 주차장,2022-10-04 09:00:00,Tuesday,13,18,42
울산대공원 남문 주차장,2022-10-04 10:00:00,Tuesday,4,3,43
울산대공원 남문 주차장,2022-10-04 11:00:00,Tuesday,3,3,43
울산대공원 남문 주차장,2022-10-04 12:00:00,Tuesday,2,3,42
울산대공원 남문 주차장,2022-10-04 13:00:00,Tuesday,2,1,43
울산대공원 남문 주차장,2022-10-04 14:00:00,Tuesday,5,5,43
울산대공원 남문 주차장,2022-10-04 15:00:00,Tuesday,7,5,45
울산대공원 남문 주차장,2022-10-04 16:00:00,Tuesday,4,6,43
울산대공원 남문 주차장,2022-10-04 17:00:00,Tuesday,1,4,40
울산대공원 남문 주차장,2022-10-04 18:00:00,Tuesday,7,4,43
울산대공원 남문 주차장,2022-10-04 19:00:00,Tuesday,4,4,43
울산대공원 남문 주차장,2022-10-04 20:00:00,Tuesday,7,4,46
울산대공원 남문 주차장,2022-10-04 21:00:00,Tuesday,2,7,41
울산대공원 남문 주차장,2022-10-04 22:00:00,Tuesday,0,1,40
울산대공원 남문 주차장,2022-10-04 23:00:00,Tuesday,0,0,40
울산대공원 남문 주차장,2022-10-05 00:00:00,Wednesday,2,2,40
울산대공원 남문 주차장,2022-10-05 01:00:00,Wednesday,1,2,39
울산대공원 남문 주차장,2022-10-05 02:00:00,Wednesday,0,0,39
울산대공원 남문 주차장,2022-10-05 03:00:00,Wednesday,0,0,39
울산대공원 남문 주차장,2022-10-05 04:00:00,Wednesday,0,0,39
울산대공원 남문 주차장,2022-10-05 05:00:00,Wednesday,0,0,39
울산대공원 남문 주차장,2022-10-05 06:00:00,Wednesday,0,0,39
울산대공원 남문 주차장,2022-10-05 07:00:00,Wednesday,6,3,42
울산대공원 남문 주차장,2022-10-05 08:00:00,Wednesday,24,3,63
울산대공원 남문 주차장,2022-10-05 09:00:00,Wednesday,20,6,77
울산대공원 남문 주차장,2022-10-05 10:00:00,Wednesday,14,13,78
울산대공원 남문 주차장,2022-10-05 11:00:00,Wednesday,29,20,87
울산대공원 남문 주차장,2022-10-05 12:00:00,Wednesday,25,34,78
울산대공원 남문 주차장,2022-10-05 13:00:00,Wednesday,39,29,88
울산대공원 남문 주차장,2022-10-05 14:00:00,Wednesday,35,37,86
울산대공원 남문 주차장,2022-10-05 15:00:00,Wednesday,24,17,93
울산대공원 남문 주차장,2022-10-05 16:00:00,Wednesday,30,40,83
울산대공원 남문 주차장,2022-10-05 17:00:00,Wednesday,19,46,56
울산대공원 남문 주차장,2022-10-05 18:00:00,Wednesday,9,23,42
울산대공원 남문 주차장,2022-10-05 19:00:00,Wednesday,13,5,50
울산대공원 남문 주차장,2022-10-05 20:00:00,Wednesday,15,8,57
울산대공원 남문 주차장,2022-10-05 21:00:00,Wednesday,1,16,42
울산대공원 남문 주차장,2022-10-05 22:00:00,Wednesday,1,3,40
울산대공원 남문 주차장,2022-10-05 23:00:00,Wednesday,0,1,39
울산대공원 남문 주차장,2022-10-06 00:00:00,Thursday,0,0,39
울산대공원 남문 주차장,2022-10-06 01:00:00,Thursday,0,0,39
울산대공원 남문 주차장,2022-10-06 02:00:00,Thursday,1,1,39
울산대공원 남문 주차장,2022-10-06 03:00:00,Thursday,0,0,39
울산대공원 남문 주차장,2022-10-06 04:00:00,Thursday,0,0,39
울산대공원 남문 주차장,2022-10-06 05:00:00,Thursday,2,0,41
울산대공원 남문 주차장,2022-10-06 06:00:00,Thursday,2,1,42
울산대공원 남문 주차장,2022-10-06 07:00:00,Thursday,2,5,39
울산대공원 남문 주차장,2022-10-06 08:00:00,Thursday,2,1,40
울산대공원 남문 주차장,2022-10-06 09:00:00,Thursday,23,8,55
울산대공원 남문 주차장,2022-10-06 10:00:00,Thursday,37,13,79
울산대공원 남문 주차장,2022-10-06 11:00:00,Thursday,25,17,87
울산대공원 남문 주차장,2022-10-06 12:00:00,Thursday,21,18,90
울산대공원 남문 주차장,2022-10-06 13:00:00,Thursday,39,26,103
울산대공원 남문 주차장,2022-10-06 14:00:00,Thursday,41,33,111
울산대공원 남문 주차장,2022-10-06 15:00:00,Thursday,34,47,98
울산대공원 남문 주차장,2022-10-06 16:00:00,Thursday,28,52,74
울산대공원 남문 주차장,2022-10-06 17:00:00,Thursday,13,36,51
울산대공원 남문 주차장,2022-10-06 18:00:00,Thursday,12,19,44
울산대공원 남문 주차장,2022-10-06 19:00:00,Thursday,11,2,53
울산대공원 남문 주차장,2022-10-06 20:00:00,Thursday,11,14,50
울산대공원 남문 주차장,2022-10-06 21:00:00,Thursday,3,5,48
울산대공원 남문 주차장,2022-10-06 22:00:00,Thursday,1,5,44
울산대공원 남문 주차장,2022-10-06 23:00:00,Thursday,0,4,40
울산대공원 남문 주차장,2022-10-07 00:00:00,Friday,0,0,40
울산대공원 남문 주차장,2022-10-07 01:00:00,Friday,0,0,40
울산대공원 남문 주차장,2022-10-07 02:00:00,Friday,0,0,40
울산대공원 남문 주차장,2022-10-07 03:00:00,Friday,0,0,40
울산대공원 남문 주차장,2022-10-07 04:00:00,Friday,0,0,40
울산대공원 남문 주차장,2022-10-07 05:00:00,Friday,1,0,41
울산대공원 남문 주차장,2022-10-07 06:00:00,Friday,2,0,43
울산대공원 남문 주차장,2022-10-07 07:00:00,Friday,5,4,44
울산대공원 남문 주차장,2022-10-07 08:00:00,Friday,31,9,66
울산대공원 남문 주차장,2022-10-07 09:00:00,Friday,85,43,108
울산대공원 남문 주차장,2022-10-07 10:00:00,Friday,58,24,142
울산대공원 남문 주차장,2022-10-07 11:00:00,Friday,42,49,135
